AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PINCP,ESR,ST,FER,RAC1P,PUBCOV
25.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
20.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,1.0,1.0,False
35.0,22.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
23.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2860.0,1.0,53.0,2.0,1.0,False
61.0,18.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1320.0,6.0,53.0,0.0,1.0,True
63.0,19.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,12000.0,1.0,53.0,0.0,1.0,True
56.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
30.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,0.0,1.0,False
28.0,21.0,1.0,2.0,2.0,0.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3900.0,6.0,53.0,1.0,6.0,False
49.0,19.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,28100.0,1.0,53.0,2.0,1.0,False
26.0,16.0,5.0,2.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1000.0,6.0,53.0,2.0,1.0,True
46.0,18.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,6.0,53.0,2.0,1.0,True
31.0,13.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,5400.0,6.0,53.0,2.0,9.0,True
63.0,12.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,False
60.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,16000.0,1.0,53.0,0.0,1.0,False
21.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,13000.0,1.0,53.0,2.0,1.0,False
41.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,True
51.0,20.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2300.0,6.0,53.0,0.0,1.0,True
17.0,14.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
43.0,16.0,1.0,2.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,6.0,False
32.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5000.0,6.0,53.0,0.0,9.0,True
15.0,12.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,53.0,0.0,1.0,False
24.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,9.0,False
21.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,15000.0,1.0,53.0,0.0,9.0,False
44.0,17.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
61.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,True
29.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,14000.0,1.0,53.0,2.0,1.0,False
36.0,17.0,1.0,2.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,6.0,False
57.0,19.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,0.0,1.0,False
54.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,0.0,1.0,False
15.0,12.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,53.0,2.0,2.0,False
54.0,13.0,4.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2400.0,6.0,53.0,0.0,1.0,True
37.0,13.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,8800.0,6.0,53.0,0.0,1.0,True
30.0,20.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,18000.0,1.0,53.0,2.0,1.0,True
51.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,19060.0,6.0,53.0,0.0,1.0,True
19.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,6780.0,1.0,53.0,2.0,1.0,False
17.0,14.0,5.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,800.0,1.0,53.0,2.0,1.0,True
15.0,10.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,53.0,2.0,1.0,True
50.0,19.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,13000.0,1.0,53.0,2.0,1.0,False
58.0,18.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,-6000.0,6.0,53.0,0.0,6.0,False
55.0,15.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,False
24.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,21000.0,1.0,53.0,2.0,6.0,False
58.0,19.0,1.0,2.0,2.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,False
62.0,19.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
59.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9840.0,1.0,53.0,0.0,1.0,True
23.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,10000.0,1.0,53.0,2.0,1.0,False
60.0,19.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,18100.0,6.0,53.0,0.0,1.0,True
24.0,17.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1100.0,1.0,53.0,0.0,1.0,False
50.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,10800.0,1.0,53.0,2.0,1.0,False
21.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1000.0,1.0,53.0,2.0,1.0,False
32.0,22.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,16000.0,3.0,53.0,2.0,1.0,True
35.0,21.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,100.0,6.0,53.0,2.0,1.0,False
15.0,12.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1000.0,0.0,53.0,0.0,9.0,False
35.0,9.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,28000.0,1.0,53.0,0.0,1.0,False
43.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15000.0,6.0,53.0,2.0,1.0,False
18.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1500.0,3.0,53.0,0.0,1.0,False
49.0,17.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,6.0,False
24.0,20.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4000.0,1.0,53.0,0.0,6.0,False
46.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,600.0,1.0,53.0,2.0,1.0,False
58.0,16.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,53.0,0.0,1.0,False
50.0,16.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,12000.0,6.0,53.0,0.0,1.0,True
48.0,17.0,1.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2400.0,6.0,53.0,2.0,1.0,True
17.0,10.0,5.0,1.0,2.0,4.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,True
55.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,0.0,1.0,False
54.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,29000.0,1.0,53.0,0.0,1.0,False
50.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,2.0,1.0,False
23.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,12000.0,1.0,53.0,2.0,1.0,True
20.0,14.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
18.0,20.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,16500.0,3.0,53.0,0.0,1.0,False
19.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1900.0,6.0,53.0,2.0,9.0,True
55.0,23.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,15000.0,1.0,53.0,0.0,1.0,False
56.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,True
64.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,17300.0,6.0,53.0,0.0,1.0,True
62.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
61.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
17.0,16.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3000.0,6.0,53.0,2.0,1.0,False
25.0,19.0,5.0,1.0,1.0,0.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,6.0,53.0,0.0,1.0,True
20.0,19.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,4600.0,6.0,53.0,0.0,1.0,False
54.0,10.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4000.0,1.0,53.0,0.0,1.0,False
16.0,13.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
15.0,11.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,53.0,2.0,1.0,False
17.0,13.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
64.0,17.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,15600.0,6.0,53.0,0.0,1.0,True
37.0,21.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,1.0,1.0,False
63.0,19.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
17.0,14.0,5.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,700.0,1.0,53.0,2.0,1.0,True
16.0,12.0,5.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,500.0,1.0,53.0,2.0,1.0,False
23.0,19.0,5.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,20000.0,1.0,53.0,2.0,1.0,False
56.0,18.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,26000.0,1.0,53.0,0.0,1.0,False
28.0,18.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,100.0,6.0,53.0,2.0,1.0,True
45.0,21.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,18000.0,1.0,53.0,2.0,6.0,False
45.0,16.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,7900.0,3.0,53.0,2.0,1.0,True
62.0,16.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,21000.0,6.0,53.0,0.0,1.0,True
62.0,17.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,10000.0,6.0,53.0,0.0,1.0,True
35.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,14000.0,1.0,53.0,2.0,6.0,False
47.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,2.0,1.0,False
17.0,14.0,5.0,1.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,600.0,6.0,53.0,0.0,1.0,False
53.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14000.0,1.0,53.0,0.0,1.0,False
21.0,17.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
17.0,14.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,53.0,0.0,1.0,False
28.0,22.0,1.0,2.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,22000.0,1.0,53.0,1.0,6.0,False
30.0,21.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,6.0,False
39.0,16.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,18000.0,3.0,53.0,0.0,9.0,False
26.0,21.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,600.0,1.0,53.0,0.0,1.0,False
28.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,1.0,1.0,True
31.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
17.0,14.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,53.0,0.0,1.0,False
46.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,6000.0,1.0,53.0,2.0,1.0,False
17.0,14.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,600.0,6.0,53.0,2.0,1.0,False
52.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
23.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
43.0,15.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,2.0,False
26.0,21.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,10000.0,1.0,53.0,0.0,2.0,False
25.0,19.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,3.0,53.0,0.0,2.0,False
29.0,20.0,5.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,26900.0,1.0,53.0,0.0,1.0,True
30.0,17.0,5.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,5800.0,1.0,53.0,2.0,1.0,True
21.0,19.0,5.0,2.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,4500.0,2.0,53.0,2.0,6.0,True
21.0,20.0,5.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,6500.0,1.0,53.0,2.0,8.0,True
46.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,19000.0,1.0,53.0,2.0,1.0,False
17.0,15.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,False
58.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5000.0,1.0,53.0,0.0,1.0,False
29.0,16.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,10900.0,1.0,53.0,2.0,6.0,True
29.0,16.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,10800.0,1.0,53.0,2.0,6.0,True
59.0,21.0,3.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,13440.0,1.0,53.0,0.0,6.0,False
63.0,9.0,3.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,14400.0,3.0,53.0,0.0,1.0,True
64.0,20.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,0.0,3.0,True
29.0,13.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,2.0,8.0,True
21.0,16.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,13000.0,1.0,53.0,2.0,9.0,True
39.0,17.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,2.0,1.0,False
32.0,17.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,10300.0,6.0,53.0,0.0,1.0,True
27.0,23.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,11000.0,1.0,53.0,0.0,1.0,False
34.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
16.0,12.0,5.0,2.0,2.0,5.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,1600.0,6.0,53.0,2.0,1.0,False
49.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,4200.0,1.0,53.0,1.0,1.0,True
22.0,20.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,20000.0,1.0,53.0,2.0,1.0,True
19.0,20.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,True
16.0,13.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,True
59.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,11000.0,1.0,53.0,0.0,1.0,False
27.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
46.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,10000.0,6.0,53.0,2.0,1.0,False
15.0,11.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,53.0,0.0,1.0,False
57.0,20.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,18000.0,6.0,53.0,0.0,1.0,True
35.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,6.0,False
28.0,23.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
26.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
43.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,22000.0,1.0,53.0,0.0,1.0,False
25.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4300.0,1.0,53.0,2.0,1.0,False
36.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,1.0,1.0,False
24.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,0.0,1.0,False
23.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4800.0,6.0,53.0,1.0,1.0,True
59.0,16.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,22700.0,1.0,53.0,0.0,1.0,False
32.0,16.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,18200.0,1.0,53.0,0.0,9.0,False
32.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15000.0,2.0,53.0,2.0,1.0,True
35.0,19.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,29000.0,1.0,53.0,0.0,9.0,True
25.0,15.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,0.0,1.0,True
27.0,16.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,9200.0,6.0,53.0,1.0,1.0,True
48.0,18.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,13800.0,6.0,53.0,0.0,1.0,True
23.0,17.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,3000.0,6.0,53.0,2.0,1.0,True
63.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,16400.0,1.0,53.0,0.0,1.0,False
61.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,27000.0,1.0,53.0,0.0,1.0,False
59.0,17.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,9200.0,6.0,53.0,0.0,1.0,True
30.0,19.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,0.0,1.0,False
27.0,16.0,1.0,1.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1000.0,3.0,53.0,0.0,1.0,False
58.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
62.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14400.0,6.0,53.0,0.0,1.0,False
59.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14000.0,1.0,53.0,0.0,1.0,False
54.0,16.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,8100.0,6.0,53.0,0.0,1.0,True
50.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8100.0,6.0,53.0,0.0,1.0,True
24.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,False
20.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,False
58.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
19.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,6300.0,6.0,53.0,0.0,1.0,False
16.0,13.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,600.0,6.0,53.0,2.0,1.0,False
32.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
39.0,22.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,21700.0,1.0,53.0,0.0,7.0,False
16.0,14.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,9.0,False
